name,price,condition,brand,model,memory_GB,title,info,link
GIGABYTE NVIDIA GeForce RTX 3080 10 GB,499.0,Pre-Owned,GIGABYTE,NVIDIA GeForce RTX 3080,10.0,Gigabyte GeForce RTX 3080 Gaming OC 10GB GDDR6X Graphics Card,Pre-Owned · GIGABYTE · NVIDIA GeForce RTX 3080 · 10 GB,https://www.ebay.com/itm/134591336358?hash=item1f5644cfa6%3Ag%3AfGAAAOSwlYtkbUs9&amdata=enc%3AAQAIAAAA4HtWSA5YqjP1BDxkVsnQ3AufzUaas93oq9LgfdwtRwCQhjDyUjnufWmddNuPXgPjDBgo91qE8E%2BKtXI1T44jNPAjepcoNyHOos7b4imytZzC0QIZa6oGomYWtSTEJLQlWRDTKboDNnflMkLr0cBbpd%2FjzhwemEHH5KbstXBF38RybRQvXSGozhmJIaOucFQToaz%2BdgryAVoXPLamhGq2MXd7zY8rQ2U5GbDFx6HoWZ9t1%2Fk4DrOH73O5eRHfMUTdU8phzsJVkKpkbu4xgk2z5uZaN9mQpaW1FJ3LbgEbdzO0%7Ctkp%3ABk9SR9bl842fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
EVGA NVIDIA GeForce RTX 3080 10 GB,450.0,Pre-Owned,EVGA,NVIDIA GeForce RTX 3080,10.0,EVGA GeForce RTX 3080 FTW3 ULTRA GAMING 10GB GDDR6X Graphics Card...,Pre-Owned · EVGA · NVIDIA GeForce RTX 3080 · 10 GB,https://www.ebay.com/itm/385650474772?epid=28049305346&hash=item59ca8f3f14%3Ag%3A0zcAAOSwrlhkd00z&amdata=enc%3AAQAIAAAA4OQh%2BGXmmyO5gBP13zzYbhbfe2FpyfvWXCTEPawRTXuPCAFyvPavR1opNCbs6lBzXbpKHMLypvT%2Bk1XlutjKsCpvtSvJDb02%2BYTCHfXV6MmAPoSpzrowq5zdABWfcOPhPN5ii4vjriL%2BjZljM13ja7viJwGSbTP1LyA%2Bb%2BfaVb3yaDG%2B2vP9PZAaLtwUJGPQL%2BYLzEL%2FCwX0DGZiEj38bbZRGZT1bku0UwGGhP5RkHry4IrH9XkQdbV3wPkL5jW7TBLnozZAoGwWBCryjtn2T6%2FGWHn5GxP%2B0b2WHRPfuaYq%7Ctkp%3ABk9SR9bl842fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
EVGA NVIDIA GeForce RTX 3080 10 GB,449.0,Pre-Owned,EVGA,NVIDIA GeForce RTX 3080,10.0,EVGA GeForce RTX 3080 XC3 BLACK 10GB GDDR6X Video Graphics Card GPU In Warranty,Pre-Owned · EVGA · NVIDIA GeForce RTX 3080 · 10 GB,https://www.ebay.com/itm/125810431189?hash=item1d4ae2d4d5%3Ag%3A0XMAAOSwDONjZbP5&amdata=enc%3AAQAIAAAA4L7BIHBX%2FHNNiSzCbLk3aiOX1on0MSk5JjVJKH%2FI5X6cnhTg9jSqIkkfCliz9TEOyIlPYkdRpx%2FVm4jO39%2Fbjyd7cNajWkR%2FxD%2FApyToXX%2FDdeY%2FXcoqi0JMH9q48KA2ZJb4W7yZGZTIk8pfJAKzhZ7RAHt18R%2B0Z%2FRJKUpW5ni8GdXxmSUjleefyAJquh4KCLFk2jWfRuZZm2KwikaqykYMBua1pCNZ6UGTJr5Uedg8ZcKZTRHSiO3%2BJAIXbY7qqz5pnGm%2BBxzJjOIt3fNXmkKsKKO6fo7%2FV%2Bh7X2fDSS1Y%7Ctkp%3ABk9SR9bl842fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
MSI NVIDIA GeForce GTX 1050 Ti 4 GB,70.0,Pre-Owned,MSI,NVIDIA GeForce GTX 1050 Ti,4.0,MSI NVIDIA GeForce GTX 1050 Ti 4GB OC Graphics Card,Pre-Owned · MSI · NVIDIA GeForce GTX 1050 Ti · 4 GB,https://www.ebay.com/itm/374717366826?epid=12021678942&hash=item573ee5422a%3Ag%3AB98AAOSwz9xkZbLU&amdata=enc%3AAQAIAAAAwH6Bo4fSmgAdRMNmceGaMeTNNRVW7hlaM%2BDEsWvq35fYOguOGXKoYBFztqb2QKZzLIYHd9J2ujgH44%2BAR9N6HcisHVWF5BbCceC4ER9f60wtYStDkbWeKazISr8KBYkkolT%2BXjuYPrhUNbQc1S5arbZEQ8MOtwtG4u8WYiAgXI7oJv6gUFX5YW32yb5dj294e7B%2BNDLyu8tsGTqaMn1a54cm%2BazWCxrMtkmSmOcZsoXt0TLceFd4Z9FodjdOh0Iw2w%3D%3D%7Ctkp%3ABk9SR9bl842fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
XFX AMD Radeon RX 580 8 GB,65.0,Open Box,XFX,AMD Radeon RX 580,8.0,XFX AMD Radeon RX 580 8GB GDDR5 Graphics Card - RX-580P8DFD6,Open Box · XFX · AMD Radeon RX 580 · 8 GB,https://www.ebay.com/itm/394641469399?hash=item5be276efd7%3Ag%3ABEsAAOSwYOdkbZC2&amdata=enc%3AAQAIAAAA4Aqny3Amkuy%2BV%2FAuTVLHinKJBceNRYUt8baQhxvx09ybycpT5dmE%2Fsg3vZy6HujTX%2FkI%2BX9QurizsttJ5%2BOW%2FeMyjZK7%2B5X5UkO3LjVZAmcg1z6culL%2BbJdocmA4LO4PSf6zamdd6GRu3yB3orUM8XdaxQHBhQqzWNiFQjIfQhJmNBBehhG14I2yqF%2FqtRahERf3s6wNXEZW14Zal2dO2VtrqeAKvj6vZFteBOr%2FPZ1HEFG6%2B8dAxB5xtsBxTFUGayquyOGeTylM1qDh52%2FZTNTi4%2FzYZIQoCyhOxAii%2BFD8%7Ctkp%3ABk9SR9bl842fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
EVGA NVIDIA GeForce GTX 1080 Ti 11 GB,165.0,Pre-Owned,EVGA,NVIDIA GeForce GTX 1080 Ti,11.0,NVIDIA EVGA GeForce GTX 1080 Ti 11GB GDDR5X Graphics Card GPU - Great Condition!,Pre-Owned · EVGA · NVIDIA GeForce GTX 1080 Ti · 11 GB,https://www.ebay.com/itm/175752761114?epid=4038161265&hash=item28ebae4f1a%3Ag%3AWI8AAOSwrlhkeBrU&amdata=enc%3AAQAIAAAA4BTUbDj7ToLrDbgoh%2FRJiek%2B0YPS8BStRzZRF4tEwm%2FNVJVqfpBtGs3vOVKr43EhObhZA5gjPkJiJtsDh8i%2F9cuT%2FpDYib0AmjM7%2BXZO5aSJQkxsc7olLERMqx55tR%2Bpumy63jRMxJXBz3ukopKxp2zL56KayYKdKmNRHmVafySoc1VsWYxw9PlPS9BOphWuIePPa6p7hdRVAxxAUxxwl1kK03BIkav%2FI6yazaQtovDiXQaPEqIIN5Rwp2W2wKYjCvrJthsFozAY1Ov82LEslSIvdeTJAHVpZLtoawfoXTUE%7Ctkp%3ABk9SR9bl842fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
EVGA NVIDIA GeForce GTX 1660 6 GB,99.0,Pre-Owned,EVGA,NVIDIA GeForce GTX 1660,6.0,EVGA GeForce GTX 1660 6GB GDDR5 PCI Express Graphics Card (06G-P4-1163-KR),Pre-Owned · EVGA · NVIDIA GeForce GTX 1660 · 6 GB,https://www.ebay.com/itm/325676747603?hash=item4bd3d8cb53%3Ag%3AA-4AAOSwDGRkcNqj&amdata=enc%3AAQAIAAAA4N6OcRh7qg2BmJkLafgd4Eqv%2Fh5%2FJ5DLce4ruabRBVGXX3STYcf%2Fx%2BosCnMoBpl4kQWJnDVFxYGN0bf6TLptsCVtSnXpuZWAn%2Bfsk5EhiOsnw8LNbE5zxQ4npIhAmTSsYHSN%2F%2Fc3g7kqks7fageo%2BWfZ1hgaGhe6uNMfL%2BXNtPFH8d8iOfW5myb8LkC5uecBa29u3PCwY9hwb0Nf2Mx1rv6hWJvfvNaaKAZ5tjvqKVVeuteqaKr75Ht3bGfW%2FDJCVv7MhawRUCoIAv1zr2j2azbo2yz7ADznsqHHpLJNDSEL%7Ctkp%3ABk9SR9bl842fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
PNY NVIDIA GeForce RTX 3070 8 GB,299.99,Pre-Owned,PNY,NVIDIA GeForce RTX 3070,8.0,PNY GeForce RTX 3070 8GB Uprising Dual Fan LHR GDDR6 Video Graphics Card USED,Pre-Owned · PNY · NVIDIA GeForce RTX 3070 · 8 GB,https://www.ebay.com/itm/225581487339?hash=item3485b454eb%3Ag%3AtHAAAOSwSpdkY45S&amdata=enc%3AAQAIAAAAwN3gBD2WL%2BftGkym%2FzESQpYoIeOZJh7m1pZ0hnMNuFVfGMQMcDjEYo3x%2BOzv6XkuDE7m9SSo9ijx%2FFY7zGxPo0HX2Gbx7591E%2BHMdRgRlNTCXtNVUP%2FcvgTx5VZL5z8ImbQXbr3WfkzAF2vaus8wtvJTKnQSse1TgnvaTssxvTkTLtSquh0zNgpkpt4fz5oZzZriz3bQ6vCZlIjYDbrFPm346tgGVkLGcm4uGZaFbdS9lONB9JeSBl4Lb6iMjc3MUw%3D%3D%7Ctkp%3ABk9SR9jl842fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
XFX AMD Radeon RX 5700 XT 8 GB,122.5,Pre-Owned,XFX,AMD Radeon RX 5700 XT,8.0,XFX Thicc III Ultra AMD Radeon RX 5700 XT 8GB GDDR6 Graphics Card - RX57XT8TBD8,Pre-Owned · XFX · AMD Radeon RX 5700 XT · 8GB,https://www.ebay.com/itm/404304816207?epid=10035188556&hash=item5e2271e84f%3Ag%3Ar40AAOSwIxVkbt7G&amdata=enc%3AAQAIAAAA4PPHm8fvhlIehhwBK8lV6jGyP1%2F26ksLYLS%2BdOufEVoH5lFLrfd%2B5Y4aPSFdo3GZnXR2MOoSOzJajdWMCFZIsd80rE4o0NhfohCb3VoctdpXQTywlYQbGMG%2FL4n2n4d6bbETTGENKBJqpsH7dQScW7YkwGVn03x0Ug6zx0u%2Bcig5nPtWr0919%2BJSJSuKjkw5qWSfhaBE%2FQjJxGhGOW502su5RbHzZpp45Kn%2BRMflBkFA8gau8FoY%2BzotWRLW632v13LQnCDr4qwnh3JiQSOA2PoQbUjozReR0WzmGMbLKFtO%7Ctkp%3ABk9SR9jl842fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
EVGA NVIDIA GeForce GTX 1060 SSC GAMING 6 GB,60.0,Pre-Owned,EVGA,NVIDIA GeForce GTX 1060 SSC GAMING,6.0,EVGA GeForce GTX 1060 6GB GDDR5 Graphics Card (06GP46267KR),Pre-Owned · EVGA · NVIDIA GeForce GTX 1060 SSC GAMING · 6 GB,https://www.ebay.com/itm/364280992223?epid=16019365474&hash=item54d0d6d1df%3Ag%3AUKYAAOSwB01kdT1o&amdata=enc%3AAQAIAAAA4L9A8wFeHK2W8ZRgl6PlxZhFZzaH3qMhCTaBO8RFMafBKko%2Ff7HdxuhrEtHzOzipAYJ58%2BczeEs5Yx6LB6biv8qrLEnr6T2fihmEMcTEaYNwwRxGB9J9zT1QaPfJCNmXmxcfse66AGu%2B%2FG2bbvb7kVdBZ%2FnBuSVDu9RHkDWcYGxL7w3zOLrRVWGKVKlvZobb63i21Q3g3LaKwigni7cAEJBVmWwfvNi81RKhlU%2F05v9DJ1dOBfoEtY%2BConDAwVf%2FyZZ1YC%2F%2BvtVW5bC%2Bq0%2BTz0SbeAsRNGRWm0aBZsI9wvRx%7Ctkp%3ABk9SR9jl842fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
MSI NVIDIA GeForce RTX 3070 8 GB,329.0,Pre-Owned,MSI,NVIDIA GeForce RTX 3070,8.0,MSI GeForce RTX 3070 GAMING X TRIO 8GB GDDR6 Graphics Card,Pre-Owned · MSI · NVIDIA GeForce RTX 3070 · 8 GB,https://www.ebay.com/itm/195771027447?epid=22043706304&hash=item2d94dccff7%3Ag%3Abw4AAOSwD1dkZQ4%7E&amdata=enc%3AAQAIAAAA4MIe2yLi4tqb%2B%2FaXGBhYqWdOveO%2FBiiuD7S5AGLzTtVUdhcj4owHTzdCtfWc93MIQ7yi%2BSrfzFtdjxcFDN%2FHLAyYlcezjHJdeD4Fz3pADWxs1Q%2Bt62DNTl6DGkE5xNYpth%2BmawYyR7pvUPrTEEQvvqfvq%2B0UPdD95glfoyFgdT5nj4HAgc5Xm2c3tXMPP90nzzJkKdZ5EBXCOYBbjj6YmZff0rHFt30J6zLh6ba8ogEtsucae748fMBo2Xj1LFe77YcxnzVjEHOgDyI43pKWj%2BRS3i1htcZHmWenN4ndcYjM%7Ctkp%3ABk9SR9jl842fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
MSI AMD Radeon RX 6800 16 GB,410.0,Brand New,MSI,AMD Radeon RX 6800,16.0,MSI AMD Radeon RX 6800 GAMING X TRIO 16GB Graphics Card brand new in box,Brand New · MSI · AMD Radeon RX 6800 · 16 GB,https://www.ebay.com/itm/314605687905?hash=item493ff5d461%3Ag%3AussAAOSwvIFka0OP&amdata=enc%3AAQAIAAAA4Fqkm5Ugo%2BLVulTKavdZABSGq%2F1%2F8UUClWVESIjlRIrzeGPsru8B6jbXNR%2FXedpD34nXQUcDpbytjRAMUwknbgMfLyhnuWgFUtQEpO4xA5BaUJNZ49%2BZb8ugMje%2BmUk6VSJAo4ZbxVIPx85CHwjoeDWhWE%2BG4gh2z5QSYzWrLH8EFf1Vbv4pFGWVkwWWSt5I7iUjWANx32%2FfdIKCCpX4%2FaItzWyP%2FqLDUzxhXXuV7tKIQifPTW6GxZ8jIpZLcSx6po742Qap%2FdiYJqD%2BkYFa8mpo%2Bxi4W1o0IADWzdLADC96%7Ctkp%3ABk9SR9jl842fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
EVGA NVIDIA GeForce GTX 1080 8 GB,84.0,Pre-Owned,EVGA,NVIDIA GeForce GTX 1080,8.0,"EVGA GeForce GTX 1080, 8GB GDDR5X, Graphics Card (08G-P4-6183-KR)",Pre-Owned · EVGA · NVIDIA GeForce GTX 1080 · 8GB,https://www.ebay.com/itm/354815079392?epid=26021689585&hash=item529ca073e0%3Ag%3AlHgAAOSwIl1kZZTZ&amdata=enc%3AAQAIAAAA4PgDmPmfYTOsYkWNed15B6l750kDSQ8ZpKgd2L0X6kPX0CLEnFehWA4rmno6KINodS9wR37Rig5K002AOOMhYExUFiL1YLH3oMqijJuxw%2B7fU%2BU%2FUemwTc%2BQ5QRo6u6JzryP25mjwsSLkp99O2n06ne2AD1WH1%2Fp92L6Ty1ogePnU9072ACZYYQwEUcQmIYEAoQnf%2BxgRjtwuD2s5xWPbDqQMn5rzjnWSgmEu13Z9aJNOz3jBAggk3L8n18nixcef8T%2BHtANKO6n0Nte%2FkNSwSV6V3ikWWhuw2FjMu%2BvdxU%2B%7Ctkp%3ABk9SR9jl842fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
NVIDIA NVIDIA GeForce RTX 3060 Ti 8 GB,390.0,Open Box,NVIDIA,NVIDIA GeForce RTX 3060 Ti,8.0,NVIDIA GeForce RTX 3060 Ti Founders Edition 8GB GDDR6 Graphics Card,Open Box · NVIDIA · NVIDIA GeForce RTX 3060 Ti · 8 GB,https://www.ebay.com/itm/234886546836?epid=17043327583&hash=item36b0544594%3Ag%3A0B4AAOSwdN1j1tG9&amdata=enc%3AAQAIAAAAwFad47R4exUfqriWEEQTy5P2q%2BdYGOtNhuOh4%2F5xrFyvnNSGojDpRwuHmcr1sSJU3m098vtUYBxqLqeucKOkWwluuDzAXjY%2BwvXacjTqdqG6%2BwIdgto2d9yQlIfLXu8oF9ycLQQOzKeFfLaumU7TwJ15IMQ1ZvpSRLYQgYYfheZ0NElo6rVD5U8Q56xemQHGiE18LrS2JSkjLrT7rMDcAnmoRHv4zi%2BNMZYlfNzWDT%2B4PO9dimhbmH370q0o%2BuaIyA%3D%3D%7Ctkp%3ABk9SR9jl842fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
NVIDIA NVIDIA GeForce RTX 2060 Super 8 GB,185.5,Pre-Owned,NVIDIA,NVIDIA GeForce RTX 2060 Super,8.0,NVIDIA GeForce RTX 2060 Super 8GB GDDR6 Graphics Card FOUNDERS EDITION,Pre-Owned · NVIDIA · NVIDIA GeForce RTX 2060 Super · 8 GB,https://www.ebay.com/itm/364273369908?epid=4036012762&hash=item54d0628334%3Ag%3A%7EYYAAOSwTOFkbtPl&amdata=enc%3AAQAIAAAAwH8mvA3CT4jd9uKRaR3LF2WaKI8b7uXjw%2FBuwPpCxEuz204iPJaQqg9n9cwoI32iRW1U3z6SHNHGCrdOl3eSqXAD0MZdYb1687BWv4k%2BXEPoAKKKxJyvS7ByuP9digriapAm88ZpN%2B0zPr%2BpEu3TKjEHYhdjncBwJhmIVpmjMpNioIOUWYVQb4f%2BX%2FPKD040hhf9MamapCM5KF6UMuKUe9KhODMlhmljKWbD2H625OrYPbBEUDyZMLjUIl6D6DRGVA%3D%3D%7Ctkp%3ABk9SR9jl842fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
NVIDIA NVIDIA GeForce RTX 2070 8 GB,190.0,Pre-Owned,NVIDIA,NVIDIA GeForce RTX 2070,8.0,NVIDIA GeForce RTX 2070 Super GDDR6 Graphics Card - 8GB,Pre-Owned · NVIDIA · NVIDIA GeForce RTX 2070 · 8 GB,https://www.ebay.com/itm/325668289246?epid=6036090610&hash=item4bd357bade%3Ag%3Az6gAAOSww2NkbtEj&amdata=enc%3AAQAIAAAAwGYzUEF5yW63pAKyiA72gEwtx3WseyHbl6%2BVnr%2BBHwbNLE%2FqOOIXunntGB7AtZ3OK%2BJaFMajOsfBPXhq4sUeM557cL47vYVndNiKhOYyfWxs6aFlsqRU9G%2FDaaGr0zlUqEM2IhmLKItSt4DkKLEF3iQSY2rf1Hrx9YczBAiae%2F5f41KLvLZfJF%2Foc2As7%2FcPeO7GiONPXVCmS02%2BnGVQzXHbTRfeGCvONTQuB68PLovsZlEJFVVpWlngC6kbhM0NtQ%3D%3D%7Ctkp%3ABk9SR9jl842fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
ZOTAC NVIDIA GeForce RTX 3060 Ti 8 GB,98.0,Pre-Owned,ZOTAC,NVIDIA GeForce RTX 3060 Ti,8.0,ZOTAC GeForce RTX 3060 Ti Twin Edge OC LHR 8GB GDDR6 Graphics Card (BROKEN Card),Pre-Owned · ZOTAC · NVIDIA GeForce RTX 3060 Ti · 8 GB,https://www.ebay.com/itm/175748594540?epid=28050206596&hash=item28eb6ebb6c%3Ag%3AcJsAAOSwmCZkcAyP&amdata=enc%3AAQAIAAAA4IKxDDXj%2FfVnc8tc7x8PAuMOkXsOexSBGmNR6qh9gkmhVP5imHWhMPhR9K076I7fr4KlhpLM1R7w7JmWt5LliSsMaH9vpGyhxdaDrerjSsSED0DxW97PtfVQV3P1yQCs0FS6jvo6Pjcu8qksBU13P9VU%2B3%2BPort0L28oTJPDHdM339TAz846EYTCu1cs2HWKBGhASuPw1hXDj71rCAU%2BsC53Hhlvakh9IV3oMDCBs%2BiQgbNpt3%2BGslT9YQeWS8%2FedtAraNramufQmwBZBDQieH6nVI1VeKDpolWm%2F8s470%2Bh%7Ctkp%3ABk9SR9jl842fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
GIGABYTE NVIDIA GeForce RTX 3060 Ti 8 GB,260.0,Pre-Owned,GIGABYTE,NVIDIA GeForce RTX 3060 Ti,8.0,GIGABYTE NVIDIA GeForce RTX 3060 TI 8GB GDDR6 Graphics Card (GV-N306T),Pre-Owned · GIGABYTE · NVIDIA GeForce RTX 3060 Ti · 8 GB,https://www.ebay.com/itm/155572180679?epid=8048359450&hash=item2438d316c7%3Ag%3AbqQAAOSwcUFkTuAu&amdata=enc%3AAQAIAAAAwK3TKiMmGJHDbpcXJzIFm3fzJMPBVmPHxusWuu4vL8L2036Uowz2eIMsdspvTgb%2BRI%2BonSIvQPg8gA%2Fv9lPE5v69UIAtJiY%2BMJAR9D19VW45IlaDylr9%2FYnPhXFljEBbdTl%2FzUWxGA9qpRv6zhPBhHcZHcgsjdIm4OcEmcRG6eff9lxqqw1s%2BWr%2FDReY4Y3krMlFNFV4xYnA2gs8gKIaCj%2FdSQi1tgnCJd7DNDJBIemvsXKA3Muxcx10QrQQQHe7Lg%3D%3D%7Ctkp%3ABk9SR9jl842fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
EVGA NVIDIA GeForce GTX 1070 8 GB,120.0,Pre-Owned,EVGA,NVIDIA GeForce GTX 1070,8.0,EVGA NVIDIA GeForce GTX 1070 FTW 8GB GDDR5 Graphics Card,Pre-Owned · EVGA · NVIDIA GeForce GTX 1070 · 8 GB,https://www.ebay.com/itm/364278299680?epid=22030521544&hash=item54d0adbc20%3Ag%3AP7IAAOSw5MxkdAjb&amdata=enc%3AAQAIAAAA4MBNvvafBuqIwwJ%2FPbmlpR31DuDzd6L3zCSfW9F1St1r%2BhpVIFc%2FwRPULya7pVZu7G9PmGTZ3hQ8kr2VRVNoh2q1KtPhenmTQF2CbpSJQoN8PDPn%2F4pt161Pd1dBXkUkZFs1g4bSbfz2EIJ%2FJlsSlWovLtIglpTaGSUivVBMxg1vu0dnfsmMUr7GhqD17yW6PPE%2FFq%2FsSI%2FAUII8Dhz%2FCqfSz215ZGKukfjPCOz2r%2F8uWU30h3xMyvVa7b62jamnfQTXvPd7rh33QSituo9CFxlJLrwLknCibQeILF1vmtI1%7Ctkp%3ABk9SR9jl842fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
EVGA NVIDIA GeForce GT 1030 2 GB,69.99,Open Box,EVGA,NVIDIA GeForce GT 1030,2.0,EVGA GeForce GT 1030 2GB GDDR5 Graphic Card (02G-P4-6332-KR),Open Box · EVGA · NVIDIA GeForce GT 1030 · 2 GB,https://www.ebay.com/itm/285302734133?epid=26027545422&hash=item426d5e3d35%3Ag%3ArQsAAOSw8j9kcL-2&amdata=enc%3AAQAIAAAA4D8a9Er7txmAF5V%2F0Kk1iyhB2qQkZYOvLoDcWZAFpyS%2Ba8koOSgZmq6ZlvkHnijcG5Q3dPmEx2QUKa8nz32F0q9TkduOh%2BV%2BYcEx%2BjhWpORcANXpohU41530f1OITsmopw7idDCp3TO1UZoF%2FZETkRw136d1gquatDCthY7W9lZT9JkFZD%2BBi6Gtl8vwN8lnuqr9D5DirtVsbGAikUAUIRdGduY00G4GGC97ZlCFntlLXFWCbYdJ6Lz4W%2BNo4Eo4P94gT81ATgO0CLvFU0H8dCoJxVFOXpHuRb75p2QyvLuI%7Ctkp%3ABk9SR9jl842fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
ASUS NVIDIA GeForce RTX 3070 8 GB,275.0,Pre-Owned,ASUS,NVIDIA GeForce RTX 3070,8.0,ASUS Dual Nvidia GeForce RTX 3070 OC 8GB Graphics Card (DUAL-RTX3070-8G),Pre-Owned · ASUS · NVIDIA GeForce RTX 3070 · 8 GB,https://www.ebay.com/itm/125951266363?epid=4043097224&hash=item1d5347ce3b%3Ag%3AoswAAOSwk%7EVkcWc2&amdata=enc%3AAQAIAAAA4A3CEq0PjoagUhJIY%2BGAOeAYLzdmtKI9%2FKXCCcR9KqAqndEKMDydfyRf4HJKJtuiyJE3vs1GE9rpuhXtM6BSia2GZk09cA9l%2Fg3Qc2A%2FZuC2K8GKlto44B0tcJVYs7Lh0iFdAJ4wPx2fUfQXkSAt%2BTiSDst4ghQ4ymmTZ0Im1kZ368gDJ8yvXcOpA1Dr2rgkqCBCX8LuR7YMgw%2BblwS6WZS3NjlufnFxHgTJdAnjwKnH6ijDY7fx6joIawUzzdCWQxjhVZ7Fr%2F9uICGgVY75yIlkZIEXmQ928fsBINrVV2Tn%7Ctkp%3ABk9SR9jl842fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
SAPPHIRE AMD Radeon RX 5700 8 GB,139.99,Pre-Owned,SAPPHIRE,AMD Radeon RX 5700,8.0,SAPPHIRE PULSE Radeon RX 5700 8GB GDDR6 Graphics Card (299-3E411-002UT),Pre-Owned · SAPPHIRE · AMD Radeon RX 5700 · 8 GB,https://www.ebay.com/itm/125950009895?hash=item1d5334a227%3Ag%3AYE4AAOSw89BkcDYE&amdata=enc%3AAQAIAAAA4CFFJNr4WCAyCUsXlHOCjg%2FZuafof%2BA39jeP%2BNZOMv3o2%2Fet6Q7z4PuXKxj8MiVFN7at3iv0994LXIuyiOrFDiXHmv8MPWz1XDxJOCj1Namo6ozQ%2BJfRCkZ71kYDbwiZA3EVJWbNkHPppL8PmhubEVaPLj4DUT28s0DaMz%2BzdzmRRCg9oWkKhS%2B8N4MhayPnDQa3ccjv%2FeCRoP%2FbtUuEUKyCeAJ2fcNlTnfld%2FmRWZezSOafDjbiJvUVs8%2FqEKYdg9Nw9gINqWK8zsF21sEKJyQ55SkLK4q9B5%2BN5XI8WMqQ%7Ctkp%3ABk9SR9jl842fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
EVGA NVIDIA GeForce GTX 1080 8 GB,135.0,Pre-Owned,EVGA,NVIDIA GeForce GTX 1080,8.0,"EVGA GeForce GTX 1080, 8GB GDDR5X, Graphics Card (08G-P4-6183-KR)",Pre-Owned · EVGA · NVIDIA GeForce GTX 1080 · 8GB,https://www.ebay.com/itm/364229071945?epid=26021689585&hash=item54cdbe9449%3Ag%3ATNIAAOSwcCVkRAdh&amdata=enc%3AAQAIAAAA4M9EbthwcojMdN%2FtMhcxbPFarYF9ha1zqyf5TeEGC28nsu4wv3zh8fJtzHhRzNIAhbaYu53%2BszFIJyd276e3UASI5A7NT1j%2F9Cj2%2FXMe2s%2FwEcO3Zf16RInzy%2BnmFZlcJvgb%2Bbfw2HPNi9z%2BKFIvqQkulF1lqNRJ7AKL8%2BdKzurHZ%2BfUhBjilp68YtAJGEJIEHR1LKVbR7kE8Pna7NVRi8Erj1wSIu83kU3wqHmCBMTmC34VOhHTJbSlLIJ3%2FIMcTV19vEB8ENW50FiXXuSWDzKO3NItQb8KzYEaC1Fi73gk%7Ctkp%3ABk9SR9jl842fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
NVIDIA NVIDIA GeForce RTX 3080 Ti 12 GB,525.0,Pre-Owned,NVIDIA,NVIDIA GeForce RTX 3080 Ti,12.0,1 - NVIDIA GeForce RTX 3080 Ti Founders Edition 12GB GDDR6X Graphics Card,Pre-Owned · NVIDIA · NVIDIA GeForce RTX 3080 Ti · 12 GB,https://www.ebay.com/itm/304957322833?epid=16047875718&hash=item4700df7651%3Ag%3AQqwAAOSwEt9kdAIf&amdata=enc%3AAQAIAAAA4FgY7HsnXAJYHoZYGT1By5jOpEukT33vGRhJiZpJaFXOQAGdo%2FLd%2FNVo2wE%2BhUgNEe0lc34S0xvDCwqbJLB1abqwvItW6pH0JqJ7zkJcU0f2X7VLbI7xmpHomc75Rr6JwG70zEGfDmaR6FfKvsu%2BnWPRdP2mH5X5hlSfvnp3awKabJfREeJI%2BfEz4lhgM5QB4drr8ss%2FXmmFQfw60LgImcygdQpogJQOA9PcMExpbhXd%2BUGKviZ6MmYT45FnQCxYZsDavAbRNulG2IRUWsdf42uQdrGrGyS1JxKlcwacL%2FO3%7Ctkp%3ABk9SR9jl842fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
